Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
114,2025-12-12 14:48:27,1.1.1.1,GigabitEthernet0/0,2.409,6.457,4.0479,4.0479,128,124,4,3.125,8.465745756703038,4.890918731689453,28.909683227539062,1.0,9.0,3.884,7.282,15.062,21.703
115,2025-12-12 14:48:51,1.1.1.1,GigabitEthernet0/0,2.22,6.269,4.0486,4.0486,120,116,4,3.3333333333333335,8.34451256127193,4.874467849731445,24.74379539489746,2.0,15.0,3.649,7.211,16.627,23.194
116,2025-12-12 14:49:16,1.1.1.1,GigabitEthernet0/0,2.233,5.27,3.0366,3.0366,122,119,3,2.459016393442623,8.144849488715163,4.489898681640625,25.12049674987793,8.0,6.0,3.22,7.446,11.267,22.408
117,2025-12-12 14:49:40,1.1.1.1,GigabitEthernet0/0,2.243,6.292,4.0486,4.0486,132,128,4,3.0303030303030303,6.826872006058693,4.680156707763672,12.993574142456055,4.0,12.0,1.239,6.591,8.756,10.432
118,2025-12-12 14:50:04,1.1.1.1,GigabitEthernet0/0,2.26,6.308,4.0481,4.0481,131,127,4,3.0534351145038165,7.189136790478323,4.43267822265625,14.23501968383789,2.0,14.0,1.459,7.04,9.398,12.692
119,2025-12-12 14:50:29,1.1.1.1,GigabitEthernet0/0,2.24,6.288,4.0479,4.0479,124,120,4,3.225806451612903,7.937755187352498,4.506587982177734,22.634029388427734,2.0,10.0,2.568,7.461,12.602,15.271
120,2025-12-12 14:50:54,1.1.1.1,GigabitEthernet0/0,2.249,6.299,4.0493,4.0493,127,123,4,3.149606299212598,7.595401469284926,4.9266815185546875,15.790700912475586,2.0,11.0,1.635,7.167,10.046,12.317
121,2025-12-12 14:51:18,1.1.1.1,GigabitEthernet0/0,2.257,5.293,3.0364,3.0364,131,128,3,2.2900763358778624,6.969787180423737,3.5469532012939453,11.438608169555664,2.0,14.0,1.425,6.679,9.373,9.991
122,2025-12-12 14:51:42,1.1.1.1,GigabitEthernet0/0,2.308,6.359,4.0512,4.0512,135,131,4,2.9629629629629632,6.859449939873382,4.520893096923828,12.636661529541016,3.0,9.0,0.914,6.81,8.106,8.237
123,2025-12-12 14:52:07,1.1.1.1,GigabitEthernet0/0,2.281,6.33,4.0489,4.0489,129,125,4,3.10077519379845,7.488044738769531,4.6596527099609375,12.689590454101562,1.0,12.0,1.422,7.453,9.782,10.448
124,2025-12-12 14:52:31,1.1.1.1,GigabitEthernet0/0,2.33,6.379,4.0489,4.0489,130,126,4,3.076923076923077,7.591194576687283,4.453182220458984,23.868083953857422,2.0,12.0,3.658,6.634,10.15,23.037
125,2025-12-12 14:52:56,1.1.1.1,GigabitEthernet0/0,2.336,6.384,4.0482,4.0482,124,120,4,3.225806451612903,8.572626113891602,4.508733749389648,27.199268341064453,2.0,7.0,4.463,7.203,20.46,25.099
126,2025-12-12 14:53:21,1.1.1.1,GigabitEthernet0/0,2.292,6.34,4.0483,4.0483,122,118,4,3.278688524590164,8.594961489661266,4.4193267822265625,38.56825828552246,1.0,12.0,5.06,7.511,14.304,28.857
127,2025-12-12 14:53:46,1.1.1.1,GigabitEthernet0/0,2.235,6.283,4.0479,4.0479,129,125,4,3.10077519379845,7.292274475097656,4.008769989013672,11.880159378051758,4.0,13.0,1.492,7.204,9.749,10.827
128,2025-12-12 14:54:10,1.1.1.1,GigabitEthernet0/0,2.283,6.332,4.0489,4.0489,131,127,4,3.0534351145038165,7.207219056257113,4.7359466552734375,11.767387390136719,2.0,8.0,1.458,6.818,9.913,10.314
129,2025-12-12 14:54:35,1.1.1.1,GigabitEthernet0/0,2.28,5.315,3.0357,3.0357,130,127,3,2.307692307692308,7.237838009211022,3.896951675415039,11.69729232788086,2.0,13.0,1.195,7.127,8.984,9.957
130,2025-12-12 14:54:59,1.1.1.1,GigabitEthernet0/0,2.274,6.322,4.0474,4.0474,130,126,4,3.076923076923077,7.297852682688879,4.7931671142578125,11.443138122558594,3.0,10.0,1.248,7.054,9.623,10.691
131,2025-12-12 14:55:23,1.1.1.1,GigabitEthernet0/0,2.235,5.271,3.036,3.036,126,123,3,2.380952380952381,7.576824203739322,4.6844482421875,18.76354217529297,3.0,11.0,2.578,7.024,13.595,17.354
132,2025-12-12 14:55:47,1.1.1.1,GigabitEthernet0/0,2.284,5.32,3.0362,3.0362,131,128,3,2.2900763358778624,7.171995937824249,4.869937896728516,13.561487197875977,6.0,11.0,1.608,6.977,9.786,11.422
133,2025-12-12 14:56:11,1.1.1.1,GigabitEthernet0/0,2.248,6.297,4.049,4.049,124,120,4,3.225806451612903,7.990417877833049,4.331111907958984,28.959989547729492,2.0,6.0,3.499,7.206,13.577,21.878
134,2025-12-12 14:56:35,1.1.1.1,GigabitEthernet0/0,2.252,6.301,4.0496,4.0496,115,111,4,3.4782608695652173,9.561076894536749,5.167484283447266,86.81130409240723,2.0,11.0,8.486,7.565,17.961,26.086
135,2025-12-12 14:57:00,1.1.1.1,GigabitEthernet0/0,2.232,6.281,4.0494,4.0494,125,121,4,3.2,7.709483469813323,4.313945770263672,26.1228084564209,2.0,9.0,3.243,6.879,11.073,21.142
136,2025-12-12 14:57:25,1.1.1.1,GigabitEthernet0/0,2.275,6.323,4.0484,4.0484,121,117,4,3.3057851239669422,8.548783440875193,4.227876663208008,27.825593948364258,2.0,11.0,4.358,7.175,21.477,23.593
137,2025-12-12 14:57:50,1.1.1.1,GigabitEthernet0/0,2.291,6.339,4.0487,4.0487,132,128,4,3.0303030303030303,7.216827943921089,4.588842391967773,15.478372573852539,2.0,14.0,1.819,6.771,10.505,12.88
138,2025-12-12 14:58:14,1.1.1.1,GigabitEthernet0/0,2.216,6.265,4.0483,4.0483,126,122,4,3.1746031746031744,7.470447509015193,4.519224166870117,21.008014678955078,2.0,7.0,2.611,6.788,9.919,16.338
139,2025-12-12 14:58:39,1.1.1.1,GigabitEthernet0/0,2.212,6.26,4.0488,4.0488,128,124,4,3.125,7.201404340805546,4.342555999755859,12.256383895874023,3.0,8.0,1.398,7.113,9.318,10.246
140,2025-12-12 14:59:04,1.1.1.1,GigabitEthernet0/0,2.32,6.367,4.0478,4.0478,131,127,4,3.0534351145038165,7.524633032130444,3.639698028564453,17.30203628540039,2.0,13.0,1.826,7.399,10.406,12.581
141,2025-12-12 14:59:28,1.1.1.1,GigabitEthernet0/0,2.244,5.281,3.037,3.037,129,126,3,2.3255813953488373,7.118665982806493,4.468202590942383,14.213323593139648,2.0,9.0,1.571,6.824,9.276,12.655
142,2025-12-12 14:59:52,1.1.1.1,GigabitEthernet0/0,2.329,6.377,4.0478,4.0478,135,131,4,2.9629629629629632,7.032259729982332,4.417896270751953,11.713743209838867,1.0,15.0,1.219,6.983,9.084,9.679
143,2025-12-12 15:00:17,1.1.1.1,GigabitEthernet0/0,2.241,6.289,4.0475,4.0475,129,125,4,3.10077519379845,7.262596130371094,3.997802734375,11.359214782714844,5.0,11.0,1.398,7.146,9.857,11.123
144,2025-12-12 15:00:41,1.1.1.1,GigabitEthernet0/0,2.287,6.336,4.049,4.049,132,128,4,3.0303030303030303,7.106466218829155,4.076242446899414,12.041568756103516,2.0,9.0,1.432,6.908,9.954,10.526
145,2025-12-12 15:01:06,1.1.1.1,GigabitEthernet0/0,2.255,5.293,3.0378,3.0378,128,125,3,2.34375,7.361652374267578,4.134178161621094,16.002655029296875,3.0,11.0,1.898,7.061,10.821,12.537
146,2025-12-12 15:01:30,1.1.1.1,GigabitEthernet0/0,2.314,6.365,4.0505,4.0505,127,123,4,3.149606299212598,7.96709409574183,4.835367202758789,24.7957706451416,3.0,10.0,3.435,7.023,14.811,21.544
147,2025-12-12 15:01:54,1.1.1.1,GigabitEthernet0/0,2.233,6.28,4.047,4.047,117,113,4,3.418803418803419,8.955742405579153,4.263162612915039,25.76756477355957,2.0,11.0,4.944,7.052,21.807,25.375
148,2025-12-12 15:02:19,1.1.1.1,GigabitEthernet0/0,2.215,6.264,4.0494,4.0494,124,120,4,3.225806451612903,7.74314006169637,3.976583480834961,17.26531982421875,3.0,13.0,2.514,7.13,13.587,16.422
149,2025-12-12 15:02:44,1.1.1.1,GigabitEthernet0/0,2.23,6.279,4.0499,4.0499,129,125,4,3.10077519379845,7.132379531860352,4.487276077270508,10.58650016784668,6.0,11.0,1.198,6.997,9.052,9.791
150,2025-12-12 15:03:09,1.1.1.1,GigabitEthernet0/0,2.28,5.315,3.0358,3.0358,129,126,3,2.3255813953488373,7.431741744752914,4.323244094848633,11.786460876464844,2.0,7.0,1.343,7.161,9.923,10.83
151,2025-12-12 15:03:32,1.1.1.1,GigabitEthernet0/0,2.294,6.343,4.0487,4.0487,127,123,4,3.149606299212598,7.84924941334298,4.452943801879883,21.13652229309082,1.0,12.0,1.951,7.748,9.856,12.092
152,2025-12-12 15:03:57,1.1.1.1,GigabitEthernet0/0,2.275,5.312,3.0373,3.0373,127,124,3,2.3622047244094486,7.646466455151958,4.2057037353515625,15.461444854736328,1.0,12.0,1.881,7.284,10.631,13.944
153,2025-12-12 15:04:21,1.1.1.1,GigabitEthernet0/0,2.307,6.356,4.0488,4.0488,136,132,4,2.941176470588235,6.797871806404808,4.018068313598633,11.023283004760742,2.0,17.0,1.197,6.525,8.838,9.868
154,2025-12-12 15:04:46,1.1.1.1,GigabitEthernet0/0,2.233,6.281,4.0478,4.0478,126,122,4,3.1746031746031744,7.59703800326488,4.608392715454102,24.712562561035156,2.0,13.0,2.464,7.284,9.76,11.991
155,2025-12-12 15:05:10,1.1.1.1,GigabitEthernet0/0,2.276,5.317,3.0411,3.0411,129,126,3,2.3255813953488373,7.529695828755696,4.473686218261719,24.89757537841797,7.0,9.0,2.161,7.316,10.027,11.098
156,2025-12-12 15:05:34,1.1.1.1,GigabitEthernet0/0,2.222,5.258,3.0359,3.0359,124,121,3,2.4193548387096775,7.696628570556641,5.084514617919922,20.973682403564453,1.0,15.0,2.266,7.136,12.768,14.488
157,2025-12-12 15:05:58,1.1.1.1,GigabitEthernet0/0,2.241,6.299,4.0581,4.0581,126,122,4,3.1746031746031744,7.658043845755155,4.0187835693359375,21.266937255859375,2.0,9.0,2.261,7.13,11.587,14.404
158,2025-12-12 15:06:23,1.1.1.1,GigabitEthernet0/0,2.288,5.326,3.038,3.038,119,116,3,2.5210084033613445,8.91617043264981,5.033969879150391,30.783653259277344,2.0,13.0,4.946,6.998,22.122,23.464
159,2025-12-12 15:06:47,1.1.1.1,GigabitEthernet0/0,2.274,6.322,4.0482,4.0482,128,124,4,3.125,7.618202317145563,4.4879913330078125,17.183780670166016,1.0,9.0,2.128,7.06,11.306,14.862
160,2025-12-12 15:07:11,1.1.1.1,GigabitEthernet0/0,2.247,5.285,3.0379,3.0379,123,120,3,2.4390243902439024,7.966963450113933,4.486322402954102,35.51363945007324,2.0,12.0,4.095,7.028,12.731,22.55
161,2025-12-12 15:07:35,1.1.1.1,GigabitEthernet0/0,2.254,6.302,4.0484,4.0484,131,127,4,3.0534351145038165,6.977882910901167,3.8013458251953125,21.880388259887695,3.0,10.0,1.95,6.614,9.576,10.971
162,2025-12-12 15:08:00,1.1.1.1,GigabitEthernet0/0,2.24,6.288,4.0478,4.0478,127,123,4,3.149606299212598,7.462503464241338,4.7168731689453125,15.700578689575195,2.0,14.0,1.596,7.205,9.84,11.488
163,2025-12-12 15:08:24,1.1.1.1,GigabitEthernet0/0,2.225,6.272,4.0478,4.0478,125,121,4,3.2,7.674366974633587,4.717826843261719,23.64206314086914,5.0,10.0,3.459,6.853,10.316,22.673
164,2025-12-12 15:08:49,1.1.1.1,GigabitEthernet0/0,2.265,5.3,3.035,3.035,134,131,3,2.2388059701492535,6.56753095961709,4.394769668579102,10.525226593017578,2.0,8.0,1.115,6.432,8.487,9.358
165,2025-12-12 15:09:12,1.1.1.1,GigabitEthernet0/0,2.303,5.34,3.0364,3.0364,129,126,3,2.3255813953488373,7.526185777452257,4.588603973388672,11.00611686706543,2.0,14.0,1.466,7.512,10.066,10.828
166,2025-12-12 15:09:36,1.1.1.1,GigabitEthernet0/0,2.243,5.28,3.0369,3.0369,132,129,3,2.272727272727273,6.76041795301807,3.187894821166992,10.574817657470703,2.0,12.0,1.243,6.7,8.954,9.565
167,2025-12-12 15:10:00,1.1.1.1,GigabitEthernet0/0,2.278,6.326,4.048,4.048,128,124,4,3.125,7.659314140196769,4.809141159057617,16.493558883666992,2.0,9.0,1.906,7.359,10.302,15.006
168,2025-12-12 15:10:25,1.1.1.1,GigabitEthernet0/0,2.298,5.335,3.0361,3.0361,132,129,3,2.272727272727273,7.162485935891321,4.774808883666992,13.51308822631836,3.0,14.0,1.397,7.014,9.308,10.49
169,2025-12-12 15:10:48,1.1.1.1,GigabitEthernet0/0,2.271,6.319,4.0482,4.0482,131,127,4,3.0534351145038165,7.184467916413555,4.054546356201172,12.593984603881836,2.0,9.0,1.492,7.139,9.398,10.919
170,2025-12-12 15:11:13,1.1.1.1,GigabitEthernet0/0,2.23,6.278,4.0476,4.0476,124,120,4,3.225806451612903,7.883034149805705,4.961490631103516,26.72123908996582,1.0,10.0,2.86,7.124,12.628,17.376
171,2025-12-12 15:11:38,1.1.1.1,GigabitEthernet0/0,2.233,5.27,3.0369,3.0369,112,109,3,2.6785714285714284,9.523883872075912,5.061626434326172,29.715299606323242,5.0,12.0,5.616,7.623,23.452,26.715
172,2025-12-12 15:12:01,1.1.1.1,GigabitEthernet0/0,2.409,6.457,4.048,4.048,126,122,4,3.1746031746031744,8.900544682487112,4.199504852294922,40.65537452697754,2.0,10.0,6.203,7.051,19.216,37.57
173,2025-12-12 15:12:26,1.1.1.1,GigabitEthernet0/0,2.243,6.292,4.0494,4.0494,132,128,4,3.0303030303030303,6.878046318888664,4.988193511962891,14.730453491210938,1.0,8.0,1.408,6.651,9.596,10.254
174,2025-12-12 15:12:51,1.1.1.1,GigabitEthernet0/0,2.25,6.3,4.0492,4.0492,130,126,4,3.076923076923077,7.143590185377333,3.9522647857666016,11.660099029541016,3.0,10.0,1.473,6.884,9.811,10.242
175,2025-12-12 15:13:16,1.1.1.1,GigabitEthernet0/0,2.285,6.334,4.0493,4.0493,132,128,4,3.0303030303030303,7.171988487243652,4.076480865478516,33.240556716918945,3.0,7.0,2.722,6.818,9.455,11.137
176,2025-12-12 15:13:41,1.1.1.1,GigabitEthernet0/0,2.282,6.33,4.0476,4.0476,132,128,4,3.0303030303030303,7.120685651898384,4.910945892333984,11.26241683959961,3.0,10.0,1.173,7.004,9.133,10.002
177,2025-12-12 15:14:05,1.1.1.1,GigabitEthernet0/0,2.229,6.277,4.0481,4.0481,127,123,4,3.149606299212598,7.467312541434436,4.532575607299805,20.8587646484375,1.0,13.0,2.08,7.133,10.343,13.972
178,2025-12-12 15:14:30,1.1.1.1,GigabitEthernet0/0,2.266,6.315,4.0488,4.0488,134,130,4,2.9850746268656714,6.816950211158166,3.8917064666748047,17.57979393005371,6.0,9.0,1.606,6.601,8.858,11.238
179,2025-12-12 15:14:55,1.1.1.1,GigabitEthernet0/0,2.228,6.277,4.049,4.049,126,122,4,3.1746031746031744,7.602947657225562,4.195213317871094,14.543294906616211,2.0,7.0,1.56,7.363,10.27,11.111
180,2025-12-12 15:15:19,1.1.1.1,GigabitEthernet0/0,2.315,5.351,3.0366,3.0366,126,123,3,2.380952380952381,7.9460260344714655,4.128456115722656,24.779081344604492,3.0,15.0,2.771,7.477,10.516,17.745
181,2025-12-12 15:15:43,1.1.1.1,GigabitEthernet0/0,2.267,5.306,3.0387,3.0387,126,123,3,2.380952380952381,7.614341208605262,5.089521408081055,14.32943344116211,1.0,13.0,1.538,7.417,9.851,12.828
182,2025-12-12 15:16:07,1.1.1.1,GigabitEthernet0/0,2.389,6.437,4.0481,4.0481,128,124,4,3.125,8.271767247107721,4.145622253417969,35.15887260437012,2.0,15.0,4.245,7.365,15.872,22.319
183,2025-12-12 15:16:31,1.1.1.1,GigabitEthernet0/0,2.317,5.354,3.0368,3.0368,121,118,3,2.479338842975207,8.60926054291806,4.9877166748046875,24.681568145751953,2.0,10.0,4.018,7.214,16.54,23.316
184,2025-12-12 15:16:55,1.1.1.1,GigabitEthernet0/0,2.298,5.335,3.0367,3.0367,131,128,3,2.2900763358778624,7.307026535272598,4.334926605224609,26.29232406616211,2.0,13.0,2.44,6.773,11.165,13.002
185,2025-12-12 15:17:19,1.1.1.1,GigabitEthernet0/0,2.284,5.321,3.0371,3.0371,126,123,3,2.380952380952381,7.864329873061761,4.471302032470703,36.70549392700195,3.0,13.0,3.822,7.039,10.182,21.345
186,2025-12-12 15:17:42,1.1.1.1,GigabitEthernet0/0,2.265,6.314,4.0489,4.0489,131,127,4,3.0534351145038165,7.190285705205962,3.5593509674072266,16.50094985961914,6.0,9.0,1.622,6.815,9.918,11.272
187,2025-12-12 15:18:07,1.1.1.1,GigabitEthernet0/0,2.255,6.304,4.0489,4.0489,131,127,4,3.0534351145038165,7.061286235418845,4.337310791015625,18.130779266357422,2.0,7.0,1.77,6.835,9.652,11.173
188,2025-12-12 15:18:32,1.1.1.1,GigabitEthernet0/0,2.26,5.297,3.037,3.037,125,122,3,2.4,7.789480881612809,4.238605499267578,33.45060348510742,4.0,13.0,3.013,7.309,10.271,14.321
189,2025-12-12 15:18:56,1.1.1.1,GigabitEthernet0/0,2.246,5.282,3.0359,3.0359,131,128,3,2.2900763358778624,6.90126046538353,4.187107086181641,15.417814254760742,2.0,12.0,1.525,6.669,9.252,10.348
190,2025-12-12 15:19:19,1.1.1.1,GigabitEthernet0/0,2.235,6.284,4.0491,4.0491,123,119,4,3.2520325203252036,8.069633435802299,4.533529281616211,25.460004806518555,2.0,13.0,3.039,7.497,13.203,21.794
191,2025-12-12 15:19:44,1.1.1.1,GigabitEthernet0/0,2.251,5.286,3.036,3.036,128,125,3,2.34375,7.272119522094727,4.660844802856445,18.019437789916992,3.0,8.0,1.704,6.943,9.684,11.621
192,2025-12-12 15:20:07,1.1.1.1,GigabitEthernet0/0,2.248,6.295,4.0473,4.0473,132,128,4,3.0303030303030303,6.897123530507088,4.340648651123047,11.443376541137695,2.0,12.0,1.319,6.732,9.284,10.303
193,2025-12-12 15:20:32,1.1.1.1,GigabitEthernet0/0,2.26,5.295,3.0355,3.0355,132,129,3,2.272727272727273,6.857008897056875,3.934621810913086,11.005878448486328,2.0,10.0,1.108,6.72,8.826,9.56
194,2025-12-12 15:20:56,1.1.1.1,GigabitEthernet0/0,2.642,5.679,3.0372,3.0372,126,123,3,2.380952380952381,8.180552381810134,4.178285598754883,44.036149978637695,2.0,16.0,4.626,7.196,12.87,19.402
195,2025-12-12 15:21:20,1.1.1.1,GigabitEthernet0/0,2.228,6.278,4.0492,4.0492,124,120,4,3.225806451612903,7.880812883377075,4.580259323120117,23.689746856689453,3.0,7.0,3.044,6.964,15.067,16.773
196,2025-12-12 15:21:44,1.1.1.1,GigabitEthernet0/0,2.417,6.472,4.055,4.055,130,126,4,3.076923076923077,8.348826378110855,4.719018936157227,29.06346321105957,2.0,,4.658,6.922,21.766,23.926
197,2025-12-12 15:22:09,1.1.1.1,GigabitEthernet0/0,2.224,6.272,4.0479,4.0479,122,118,4,3.278688524590164,8.02579370595641,4.866361618041992,25.237321853637695,3.0,12.0,3.396,7.23,14.447,21.156
198,2025-12-12 15:22:34,1.1.1.1,GigabitEthernet0/0,2.242,6.291,4.0492,4.0492,127,123,4,3.149606299212598,7.526725288329086,5.186796188354492,15.02227783203125,2.0,9.0,1.714,7.209,9.65,13.564
199,2025-12-12 15:22:59,1.1.1.1,GigabitEthernet0/0,2.232,5.268,3.0361,3.0361,124,121,3,2.4193548387096775,7.8049238063087145,4.292964935302734,26.72123908996582,3.0,11.0,2.979,7.344,9.685,18.085
200,2025-12-12 15:23:22,1.1.1.1,GigabitEthernet0/0,2.222,6.271,4.0485,4.0485,128,124,4,3.125,7.294066490665559,4.476785659790039,11.433601379394531,3.0,7.0,1.377,7.128,9.632,10.711
201,2025-12-12 15:23:47,1.1.1.1,GigabitEthernet0/0,2.231,6.278,4.047,4.047,127,123,4,3.149606299212598,7.445440059754906,5.082130432128906,10.587692260742188,2.0,8.0,1.177,7.357,9.486,9.899
202,2025-12-12 15:24:12,1.1.1.1,GigabitEthernet0/0,2.233,6.282,4.0495,4.0495,130,126,4,3.076923076923077,7.006601681784978,4.509925842285156,18.250465393066406,1.0,13.0,2.133,6.599,10.078,15.345
203,2025-12-12 15:24:36,1.1.1.1,GigabitEthernet0/0,2.249,6.299,4.0503,4.0503,132,128,4,3.0303030303030303,6.849884986877441,4.075527191162109,12.343883514404297,2.0,10.0,1.409,6.653,9.451,10.873
204,2025-12-12 15:25:01,1.1.1.1,GigabitEthernet0/0,2.21,6.259,4.0487,4.0487,129,125,4,3.10077519379845,7.103506088256836,4.319667816162109,14.676094055175781,2.0,8.0,1.557,6.72,9.749,11.62
205,2025-12-12 15:25:25,1.1.1.1,GigabitEthernet0/0,2.467,5.51,3.0424,3.0424,133,130,3,2.2556390977443606,7.923751610975999,4.094123840332031,29.218673706054688,2.0,15.0,3.827,6.998,14.607,22.681
206,2025-12-12 15:25:49,1.1.1.1,GigabitEthernet0/0,2.239,6.288,4.0491,4.0491,127,123,4,3.149606299212598,7.470948909356342,3.894329071044922,17.264842987060547,3.0,8.0,2.005,6.989,10.759,13.246
207,2025-12-12 15:26:14,1.1.1.1,GigabitEthernet0/0,2.241,5.277,3.0361,3.0361,119,116,3,2.5210084033613445,8.5246912364302,4.2552947998046875,31.90326690673828,1.0,13.0,4.363,7.308,17.017,24.085
208,2025-12-12 15:26:38,1.1.1.1,GigabitEthernet0/0,2.33,6.379,4.0482,4.0482,124,120,4,3.225806451612903,8.397368590037027,4.81104850769043,34.27481651306152,1.0,8.0,4.602,7.009,14.788,23.622
209,2025-12-12 15:27:03,1.1.1.1,GigabitEthernet0/0,2.234,6.282,4.048,4.048,129,125,4,3.10077519379845,7.191097259521484,4.283428192138672,14.964103698730469,2.0,11.0,1.675,7.051,9.39,13.34
210,2025-12-12 15:27:27,1.1.1.1,GigabitEthernet0/0,2.247,6.296,4.0486,4.0486,127,123,4,3.149606299212598,7.57767902157171,4.26793098449707,22.05061912536621,3.0,10.0,2.786,7.041,10.286,20.212
211,2025-12-12 15:27:52,1.1.1.1,GigabitEthernet0/0,2.317,6.364,4.0475,4.0475,132,128,4,3.0303030303030303,7.437329739332199,4.225015640258789,27.284860610961914,3.0,7.0,2.497,6.979,10.585,14.544
212,2025-12-12 15:28:17,1.1.1.1,GigabitEthernet0/0,2.244,6.293,4.0488,4.0488,130,126,4,3.076923076923077,7.119519369942801,4.219770431518555,12.456417083740234,2.0,7.0,1.367,6.905,9.018,11.844
213,2025-12-12 15:28:41,1.1.1.1,GigabitEthernet0/0,2.263,6.313,4.05,4.05,132,128,4,3.0303030303030303,7.046665996313095,4.371404647827148,13.635635375976562,2.0,11.0,1.458,6.796,9.625,10.637
214,2025-12-12 15:29:06,1.1.1.1,GigabitEthernet0/0,2.238,6.287,4.0495,4.0495,129,125,4,3.10077519379845,7.241254806518555,4.317760467529297,14.687299728393555,2.0,9.0,1.881,6.827,11.198,12.892
215,2025-12-12 15:29:31,1.1.1.1,GigabitEthernet0/0,2.222,5.258,3.0357,3.0357,124,121,3,2.4193548387096775,7.648568508053614,4.4727325439453125,17.94600486755371,2.0,12.0,1.919,7.304,10.625,13.502
216,2025-12-12 15:29:54,1.1.1.1,GigabitEthernet0/0,2.289,6.347,4.0578,4.0578,126,122,4,3.1746031746031744,7.7731394376911105,4.802227020263672,41.15605354309082,5.0,10.0,3.769,7.196,10.776,14.625
217,2025-12-12 15:30:19,1.1.1.1,GigabitEthernet0/0,2.249,6.298,4.0493,4.0493,126,122,4,3.1746031746031744,7.673376896342293,3.719806671142578,14.536380767822266,2.0,7.0,2.21,7.139,12.172,14.246
218,2025-12-12 15:30:44,1.1.1.1,GigabitEthernet0/0,2.33,5.366,3.0363,3.0363,125,122,3,2.4,8.068520514691462,4.150152206420898,34.36779975891113,3.0,12.0,4.22,7.011,11.877,22.764
219,2025-12-12 15:31:08,1.1.1.1,GigabitEthernet0/0,2.27,5.306,3.0364,3.0364,120,117,3,2.5,8.609280626997988,4.147052764892578,23.362398147583008,3.0,12.0,3.584,7.789,16.471,22.402
220,2025-12-12 15:31:31,1.1.1.1,GigabitEthernet0/0,2.209,6.258,4.049,4.049,125,121,4,3.2,7.568589911973181,4.31370735168457,21.6062068939209,1.0,13.0,2.652,7.207,10.638,19.718
221,2025-12-12 15:31:56,1.1.1.1,GigabitEthernet0/0,2.224,6.273,4.0485,4.0485,127,123,4,3.149606299212598,7.419502832056061,4.443645477294922,19.027233123779297,7.0,11.0,2.313,6.924,10.489,15.944
222,2025-12-12 15:32:21,1.1.1.1,GigabitEthernet0/0,2.256,6.305,4.0489,4.0489,131,127,4,3.0534351145038165,7.090981551042692,4.647493362426758,18.375635147094727,2.0,6.0,1.654,6.815,9.377,11.101
223,2025-12-12 15:32:45,1.1.1.1,GigabitEthernet0/0,2.273,6.321,4.0485,4.0485,131,127,4,3.0534351145038165,7.201652827225332,4.909992218017578,12.230396270751953,3.0,10.0,1.318,6.943,9.685,11.07
224,2025-12-12 15:33:10,1.1.1.1,GigabitEthernet0/0,2.276,6.325,4.049,4.049,132,128,4,3.0303030303030303,7.108613848686218,4.741907119750977,18.1734561920166,3.0,11.0,1.592,7.036,9.194,10.207
225,2025-12-12 15:33:35,1.1.1.1,GigabitEthernet0/0,2.277,6.326,4.0489,4.0489,131,127,4,3.0534351145038165,7.176203990545798,4.056215286254883,14.255762100219727,2.0,10.0,1.669,6.709,10.242,12.007
226,2025-12-12 15:34:00,1.1.1.1,GigabitEthernet0/0,2.287,6.336,4.0486,4.0486,133,129,4,3.007518796992481,7.1645466856254165,4.767179489135742,23.90909194946289,2.0,10.0,1.964,6.856,9.326,11.087
227,2025-12-12 15:34:24,1.1.1.1,GigabitEthernet0/0,2.282,5.318,3.0361,3.0361,130,127,3,2.307692307692308,7.20933666379433,4.843711853027344,15.41447639465332,2.0,13.0,1.908,6.867,10.857,13.536
228,2025-12-12 15:34:48,1.1.1.1,GigabitEthernet0/0,2.361,6.411,4.0507,4.0507,133,129,4,3.007518796992481,7.474424303040024,4.219770431518555,20.479679107666016,2.0,8.0,2.024,7.244,10.596,12.01
229,2025-12-12 15:35:13,1.1.1.1,GigabitEthernet0/0,2.253,6.303,4.0498,4.0498,120,116,4,3.3333333333333335,8.547801395942425,4.544496536254883,29.041767120361328,5.0,12.0,5.057,6.813,22.242,24.585
230,2025-12-12 15:35:37,1.1.1.1,GigabitEthernet0/0,2.252,6.3,4.0478,4.0478,124,120,4,3.225806451612903,7.896953821182251,3.6482810974121094,23.856401443481445,2.0,11.0,3.57,7.084,17.067,21.544
231,2025-12-12 15:36:02,1.1.1.1,GigabitEthernet0/0,2.25,6.299,4.0492,4.0492,133,129,4,3.007518796992481,6.796944048977638,4.4269561767578125,10.422945022583008,3.0,9.0,1.244,6.678,9.045,10.241
232,2025-12-12 15:36:27,1.1.1.1,GigabitEthernet0/0,2.219,5.256,3.0373,3.0373,121,118,3,2.479338842975207,8.141976291850462,5.171775817871094,28.408527374267578,3.0,11.0,3.61,7.351,12.793,21.569
233,2025-12-12 15:36:50,1.1.1.1,GigabitEthernet0/0,2.237,6.287,4.05,4.05,129,125,4,3.10077519379845,7.156158447265625,4.453420639038086,19.58942413330078,2.0,7.0,2.079,6.735,10.197,12.339
